claim_id,case_id,method,source_field,claim_type_cn,claim_text,prefilter_status,candidate_rank,evidence_ref,evidence_type,evidence_text,source_names,retrieval_score,prefilter_score,prefilter_quality,token_recall,token_jaccard,character_bigram_recall,reference_match,source_match,entity_match,disease_match,relation_match
CASE_AKIEC_001__kg_rag__differential_diagnosis__002,CASE_AKIEC_001,kg_rag,differential_diagnosis,鉴别诊断陈述,需排除接触性皮炎或其他炎症性皮肤病引起的继发性角化。,candidate_generated,2,PATH_TRI_042,ranked_kg_evidence_path,"光化性角化病/表皮内癌 → 表现为 → 草莓样皮肤镜模式
面部非色素性光化性角化病在皮肤镜下可表现为草莓样模式。",DermNet - Actinic Keratosis Dermoscopy,2.5,0.127685,weak,0.204545,0.098901,0.130435,False,False,False,False,False
CASE_AKIEC_001__kg_rag__differential_diagnosis__002,CASE_AKIEC_001,kg_rag,differential_diagnosis,鉴别诊断陈述,需排除接触性皮炎或其他炎症性皮肤病引起的继发性角化。,candidate_generated,3,PATH_TRI_040,ranked_kg_evidence_path,"光化性角化病/表皮内癌 → 表现为 → 红色或粉红色斑片/斑块
表皮内鳞状细胞癌可表现为橙红色或棕色的不规则鳞屑性斑块。",DermNet - Intraepidermal Squamous Cell Carcinoma,2.5,0.117031,weak,0.204545,0.089109,0.086957,False,False,False,False,False
CASE_AKIEC_001__kg_rag__risk_warning__001,CASE_AKIEC_001,kg_rag,risk_warning,风险医学陈述,光化性角化病被视为鳞状细胞癌的癌前病变，存在进展为浸润性鳞状细胞癌的风险。,candidate_generated,1,PATH_TRI_040,ranked_kg_evidence_path,"光化性角化病/表皮内癌 → 表现为 → 红色或粉红色斑片/斑块
表皮内鳞状细胞癌可表现为橙红色或棕色的不规则鳞屑性斑块。",DermNet - Intraepidermal Squamous Cell Carcinoma,2.5,0.266906,weak,0.403846,0.216495,0.310345,False,False,False,False,False
CASE_AKIEC_001__kg_rag__risk_warning__001,CASE_AKIEC_001,kg_rag,risk_warning,风险医学陈述,光化性角化病被视为鳞状细胞癌的癌前病变，存在进展为浸润性鳞状细胞癌的风险。,candidate_generated,2,PATH_TRI_041,ranked_kg_evidence_path,"光化性角化病/表皮内癌 → 表现为 → 不规则鳞屑性斑块
表皮内鳞状细胞癌表现为一个或多个不规则鳞屑性斑块。",DermNet - Intraepidermal Squamous Cell Carcinoma,2.5,0.262427,weak,0.384615,0.232558,0.310345,False,False,False,False,False
CASE_AKIEC_001__kg_rag__risk_warning__001,CASE_AKIEC_001,kg_rag,risk_warning,风险医学陈述,光化性角化病被视为鳞状细胞癌的癌前病变，存在进展为浸润性鳞状细胞癌的风险。,candidate_generated,3,PATH_TRI_038,ranked_kg_evidence_path,"光化性角化病/表皮内癌 → 表现为 → 粗糙鳞屑性斑片
光化性角化病是发生在日光损伤皮肤上的癌前性鳞屑性皮损。",DermNet - Actinic Keratosis,4.34,0.241326,weak,0.365385,0.2,0.275862,False,False,False,False,False
CASE_AKIEC_001__kg_rag__risk_warning__002,CASE_AKIEC_001,kg_rag,risk_warning,风险医学陈述,表皮内癌（原位鳞状细胞癌）若不及时干预，可能发展为侵袭性癌症。,candidate_generated,1,PATH_TRI_040,ranked_kg_evidence_path,"光化性角化病/表皮内癌 → 表现为 → 红色或粉红色斑片/斑块
表皮内鳞状细胞癌可表现为橙红色或棕色的不规则鳞屑性斑块。",DermNet - Intraepidermal Squamous Cell Carcinoma,2.5,0.252179,weak,0.395833,0.2,0.269231,False,False,False,False,False
CASE_AKIEC_001__kg_rag__risk_warning__002,CASE_AKIEC_001,kg_rag,risk_warning,风险医学陈述,表皮内癌（原位鳞状细胞癌）若不及时干预，可能发展为侵袭性癌症。,candidate_generated,2,PATH_TRI_041,ranked_kg_evidence_path,"光化性角化病/表皮内癌 → 表现为 → 不规则鳞屑性斑块
表皮内鳞状细胞癌表现为一个或多个不规则鳞屑性斑块。",DermNet - Intraepidermal Squamous Cell Carcinoma,2.5,0.246703,weak,0.375,0.214286,0.269231,False,False,False,False,False
CASE_AKIEC_001__kg_rag__risk_warning__002,CASE_AKIEC_001,kg_rag,risk_warning,风险医学陈述,表皮内癌（原位鳞状细胞癌）若不及时干预，可能发展为侵袭性癌症。,candidate_generated,3,PATH_TRI_039,ranked_kg_evidence_path,"光化性角化病/表皮内癌 → 表现为 → 白色或黄色角化性表面
光化性角化病可表现为白色或黄色、鳞屑性、疣状或角化性表面。",DermNet - Actinic Keratosis,2.5,0.152345,weak,0.25,0.146341,0.115385,False,False,False,False,False
CASE_AKIEC_001__kg_rag__risk_warning__003,CASE_AKIEC_001,kg_rag,risk_warning,风险医学陈述,长期日晒是主要风险因素，提示皮肤已受到累积性光损伤。,candidate_generated,1,PATH_TRI_038,ranked_kg_evidence_path,"光化性角化病/表皮内癌 → 表现为 → 粗糙鳞屑性斑片
光化性角化病是发生在日光损伤皮肤上的癌前性鳞屑性皮损。",DermNet - Actinic Keratosis,4.34,0.14442,weak,0.23913,0.113402,0.130435,False,False,False,False,False
CASE_AKIEC_001__kg_rag__risk_warning__003,CASE_AKIEC_001,kg_rag,risk_warning,风险医学陈述,长期日晒是主要风险因素，提示皮肤已受到累积性光损伤。,candidate_generated,2,PATH_TRI_042,ranked_kg_evidence_path,"光化性角化病/表皮内癌 → 表现为 → 草莓样皮肤镜模式
面部非色素性光化性角化病在皮肤镜下可表现为草莓样模式。",DermNet - Actinic Keratosis Dermoscopy,2.5,0.092998,weak,0.152174,0.073684,0.086957,False,False,False,False,False
CASE_AKIEC_001__kg_rag__risk_warning__003,CASE_AKIEC_001,kg_rag,risk_warning,风险医学陈述,长期日晒是主要风险因素，提示皮肤已受到累积性光损伤。,candidate_generated,3,PATH_TRI_039,ranked_kg_evidence_path,"光化性角化病/表皮内癌 → 表现为 → 白色或黄色角化性表面
光化性角化病可表现为白色或黄色、鳞屑性、疣状或角化性表面。",DermNet - Actinic Keratosis,2.5,0.032829,weak,0.065217,0.033708,0.0,False,False,False,False,False
CASE_AKIEC_001__kg_rag__medical_advice__001,CASE_AKIEC_001,kg_rag,medical_advice,医疗建议,建议前往皮肤科就诊，由专业医生进行肉眼检查及皮肤镜检查以评估病变性质。,not_applicable,,,,,,,,,,,,,,,,
CASE_AKIEC_001__kg_rag__medical_advice__002,CASE_AKIEC_001,kg_rag,medical_advice,医疗建议,如有必要，医生可能会建议进行皮肤活检以明确病理诊断，区分是光化性角化病还是表皮内癌。,not_applicable,,,,,,,,,,,,,,,,
CASE_AKIEC_001__kg_rag__medical_advice__003,CASE_AKIEC_001,kg_rag,medical_advice,医疗建议,在确诊前，注意防晒，避免病变部位受到进一步的紫外线伤害。,not_applicable,,,,,,,,,,,,,,,,
CASE_AKIEC_001__kg_rag__medical_advice__004,CASE_AKIEC_001,kg_rag,medical_advice,医疗建议,记录病变的大小、颜色变化及是否有出血、溃疡等情况，以便就医时提供详细病史。,not_applicable,,,,,,,,,,,,,,,,
CASE_AKIEC_001__kg_rag__evidence_gap__001,CASE_AKIEC_001,kg_rag,evidence_gap,证据缺口说明,缺乏具体的皮肤病理学检查结果，无法从组织学层面确认是否存在异型角质形成细胞。,not_applicable,,,,,,,,,,,,,,,,
CASE_AKIEC_001__kg_rag__evidence_gap__002,CASE_AKIEC_001,kg_rag,evidence_gap,证据缺口说明,未提供患者的年龄、免疫状态、既往皮肤癌病史或具体的日晒史细节。,not_applicable,,,,,,,,,,,,,,,,
CASE_AKIEC_001__kg_rag__evidence_gap__003,CASE_AKIEC_001,kg_rag,evidence_gap,证据缺口说明,未提供皮肤镜下的具体图像或描述（如是否出现草莓样模式），仅凭肉眼观察难以完全排除其他相似病变。,not_applicable,,,,,,,,,,,,,,,,
CASE_AKIEC_001__kg_rag__evidence_gap__004,CASE_AKIEC_001,kg_rag,evidence_gap,证据缺口说明,未说明病变的具体持续时间（仅知'持续不消退'），以及是否有疼痛、瘙痒或触痛等症状。,not_applicable,,,,,,,,,,,,,,,,
CASE_BKL_001__llm__observation_match__001,CASE_BKL_001,llm,observation_match,观察匹配陈述,用户描述的'边界清楚的棕褐色隆起性斑块'符合良性角化性病变（如脂溢性角化病）的典型颜色与形态特征。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_BKL_001__llm__observation_match__002,CASE_BKL_001,llm,observation_match,观察匹配陈述,'表面粗糙'对应此类病变常见的角化过度或疣状表面表现。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_BKL_001__llm__observation_match__003,CASE_BKL_001,llm,observation_match,观察匹配陈述,'外观像贴在皮肤上一样'是脂溢性角化病极具特征性的临床描述，提示病变位于表皮且界限分明。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_BKL_001__llm__observation_match__004,CASE_BKL_001,llm,observation_match,观察匹配陈述,发病部位在'躯干部'，这是良性角化性病变的好发区域之一。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_BKL_001__llm__supporting_evidence__001,CASE_BKL_001,llm,supporting_evidence,支持性医学陈述,根据一般医学知识，脂溢性角化病是一种常见的良性表皮肿瘤，多见于中老年人，常表现为躯干、面部或四肢的褐色、黑色或肤色斑块。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_BKL_001__llm__supporting_evidence__002,CASE_BKL_001,llm,supporting_evidence,支持性医学陈述,此类病变通常生长缓慢，表面可呈蜡样、疣状或粗糙不平，基底常呈现'贴附'于皮肤的外观，一般无自觉症状或仅有轻微瘙痒。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_BKL_001__llm__supporting_evidence__003,CASE_BKL_001,llm,supporting_evidence,支持性医学陈述,良性角化性病变通常不具有侵袭性，不会发生远处转移，多数情况下无需特殊治疗，除非出于美容需求或受到摩擦刺激。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_BKL_001__llm__differential_diagnosis__001,CASE_BKL_001,llm,differential_diagnosis,鉴别诊断陈述,色素痣：通常表面光滑，边界规则，但需通过皮肤镜鉴别。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_BKL_001__llm__differential_diagnosis__002,CASE_BKL_001,llm,differential_diagnosis,鉴别诊断陈述,黑色素瘤：恶性皮肤肿瘤，可能表现为颜色不均、边界不规则、快速变化的皮损，需严格排除。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_BKL_001__llm__differential_diagnosis__003,CASE_BKL_001,llm,differential_diagnosis,鉴别诊断陈述,扁平疣：由HPV感染引起，多见于面部和手背，表面扁平光滑，与本例粗糙外观略有不同。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_BKL_001__llm__differential_diagnosis__004,CASE_BKL_001,llm,differential_diagnosis,鉴别诊断陈述,日光性角化病：癌前病变，多见于曝光部位，表面常有鳞屑，基底可能有红斑。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_BKL_001__llm__risk_warning__001,CASE_BKL_001,llm,risk_warning,风险医学陈述,虽然描述特征倾向于良性，但任何新出现或发生变化的色素性皮损都应由专业医生评估以排除恶性可能。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_BKL_001__llm__risk_warning__002,CASE_BKL_001,llm,risk_warning,风险医学陈述,若皮损出现快速增大、出血、溃疡、疼痛或颜色突然改变，应立即就医。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_BKL_001__llm__risk_warning__003,CASE_BKL_001,llm,risk_warning,风险医学陈述,切勿自行抠抓、切割或使用腐蚀性物质处理皮损，以免引起感染或掩盖病情。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_BKL_001__llm__medical_advice__001,CASE_BKL_001,llm,medical_advice,医疗建议,建议前往皮肤科进行面诊，医生可通过肉眼观察或皮肤镜检查进一步确认诊断。,not_applicable,,,,,,,,,,,,,,,,
CASE_BKL_001__llm__medical_advice__002,CASE_BKL_001,llm,medical_advice,医疗建议,记录皮损的大小、颜色变化及出现时间，以便就诊时提供详细病史。,not_applicable,,,,,,,,,,,,,,,,
CASE_BKL_001__llm__medical_advice__003,CASE_BKL_001,llm,medical_advice,医疗建议,若确诊为良性且无症状，通常只需定期观察；若有美观需求或摩擦不适，可咨询医生关于冷冻、激光或手术切除等非处方性治疗选项。,not_applicable,,,,,,,,,,,,,,,,
CASE_BKL_001__llm__evidence_gap__001,CASE_BKL_001,llm,evidence_gap,证据缺口说明,本方法没有接入外部可追溯证据，所有解释基于模型内部的一般医学知识库。,not_applicable,,,,,,,,,,,,,,,,
CASE_BKL_001__llm__evidence_gap__002,CASE_BKL_001,llm,evidence_gap,证据缺口说明,缺乏患者的年龄、性别、既往皮肤病史及家族史信息，这些因素影响疾病概率评估。,not_applicable,,,,,,,,,,,,,,,,
CASE_BKL_001__llm__evidence_gap__003,CASE_BKL_001,llm,evidence_gap,证据缺口说明,缺乏皮肤镜检查结果或组织病理学检查报告，无法从微观结构上确诊。,not_applicable,,,,,,,,,,,,,,,,
CASE_BKL_001__llm__evidence_gap__004,CASE_BKL_001,llm,evidence_gap,证据缺口说明,未提供皮损的具体大小、数量、持续时间及是否有瘙痒或疼痛等主观症状。,not_applicable,,,,,,,,,,,,,,,,
CASE_BKL_001__llm__evidence_gap__005,CASE_BKL_001,llm,evidence_gap,证据缺口说明,纯 LLM 基线未接入外部检索证据，回答中的医学内容不具备本次运行级别的来源追溯能力。,not_applicable,,,,,,,,,,,,,,,,
CASE_BKL_001__rag__observation_match__001,CASE_BKL_001,rag,observation_match,观察匹配陈述,用户描述的‘外观像贴在皮肤上一样’与脂溢性角化病的典型临床特征高度吻合,candidate_generated,1,DOC_0051,retrieved_text_document,脂溢性角化病常呈贴附在皮肤表面的外观。,DermNet - Seborrhoeic Keratosis,39.523461,0.246997,weak,0.33871,0.276316,0.28125,False,False,False,False,False
CASE_BKL_001__rag__observation_match__001,CASE_BKL_001,rag,observation_match,观察匹配陈述,用户描述的‘外观像贴在皮肤上一样’与脂溢性角化病的典型临床特征高度吻合,candidate_generated,2,DOC_0039,retrieved_text_document,面部非色素性光化性角化病在皮肤镜下可表现为草莓样模式。,DermNet - Actinic Keratosis Dermoscopy,24.354113,0.141652,weak,0.209677,0.132653,0.15625,False,False,False,False,False
CASE_BKL_001__rag__observation_match__001,CASE_BKL_001,rag,observation_match,观察匹配陈述,用户描述的‘外观像贴在皮肤上一样’与脂溢性角化病的典型临床特征高度吻合,candidate_generated,3,DOC_0055,retrieved_text_document,扁平苔藓样角化病可表现为小的炎性斑疹或薄的色素性斑块。,DermNet - Lichenoid Keratosis,26.116642,0.079954,weak,0.129032,0.079208,0.0625,False,False,False,False,False
CASE_BKL_001__rag__observation_match__002,CASE_BKL_001,rag,observation_match,观察匹配陈述,用户描述的‘边界清楚’符合良性色素性皮损的一般特征,candidate_generated,1,DOC_0014,retrieved_text_document,良性色素性皮损通常表现为较规则、较清楚的边界。,DermNet - Benign Melanocytic Lesions,37.481171,0.330517,moderate,0.463415,0.316667,0.409091,False,False,False,False,False
CASE_BKL_001__rag__observation_match__002,CASE_BKL_001,rag,observation_match,观察匹配陈述,用户描述的‘边界清楚’符合良性色素性皮损的一般特征,candidate_generated,2,DOC_0084,retrieved_text_document,HAM10000 中血管瘤类皮损在皮肤镜下可表现为红色或紫色、实性且边界清楚的 red clods 或 lacunes。,HAM10000 Scientific Data,36.227731,0.193425,weak,0.317073,0.151163,0.181818,False,False,False,False,False
CASE_BKL_001__rag__observation_match__002,CASE_BKL_001,rag,observation_match,观察匹配陈述,用户描述的‘边界清楚’符合良性色素性皮损的一般特征,candidate_generated,3,DOC_0055,retrieved_text_document,扁平苔藓样角化病可表现为小的炎性斑疹或薄的色素性斑块。,DermNet - Lichenoid Keratosis,26.116642,0.091353,weak,0.146341,0.073171,0.090909,False,False,False,False,False
CASE_BKL_001__rag__supporting_evidence__001,CASE_BKL_001,rag,supporting_evidence,支持性医学陈述,根据检索到的证据，脂溢性角化病常呈贴附在皮肤表面的外观（来源：DOC_0051）,candidate_generated,1,DOC_0051,retrieved_text_document,脂溢性角化病常呈贴附在皮肤表面的外观。,DermNet - Seborrhoeic Keratosis,39.523461,0.753846,strong,0.673077,0.673077,0.5,True,False,False,False,False
CASE_BKL_001__rag__supporting_evidence__001,CASE_BKL_001,rag,supporting_evidence,支持性医学陈述,根据检索到的证据，脂溢性角化病常呈贴附在皮肤表面的外观（来源：DOC_0051）,candidate_generated,2,DOC_0039,retrieved_text_document,面部非色素性光化性角化病在皮肤镜下可表现为草莓样模式。,DermNet - Actinic Keratosis Dermoscopy,24.354113,0.169288,weak,0.269231,0.16092,0.147059,False,False,False,False,False
